date,game_pk,away_fi_xwoba,home_fi_xwoba,away_fi_k,home_fi_k,away_fi_bb,home_fi_bb,away_fi_csw,home_fi_csw,away_fi_pa,home_fi_pa
2024-04-22,745916,0.3128,0.3364,0.2340,0.2071,0.0973,0.1201,0.2941,0.2780,3,16
2024-04-22,746242,0.3091,0.3036,0.2499,0.2567,0.0973,0.0840,0.3000,0.3015,3,13
2024-04-22,746319,0.2956,0.2993,0.2899,0.2567,0.1084,0.1113,0.2983,0.2881,15,13
2024-04-22,746565,0.3003,0.3551,0.2729,0.2558,0.1070,0.1309,0.2954,0.2810,16,25
2024-04-22,746723,0.2977,0.3048,0.2466,0.2824,0.1070,0.1186,0.2933,0.2946,16,17
2024-04-22,747134,0.2987,,0.2398,,0.0963,,0.2861,,14,
2024-04-23,744863,0.3045,0.3050,0.2151,0.2329,0.1107,0.0932,0.2891,0.2884,13,16
2024-04-23,745026,0.2940,0.3335,0.2737,0.2257,0.0845,0.1092,0.2891,0.2818,12,14
2024-04-23,745102,0.3436,0.3158,0.2169,0.2398,0.0920,0.1036,0.2713,0.2892,17,18
2024-04-23,745193,0.3197,0.3093,0.2494,0.2360,0.1150,0.0944,0.2960,0.2864,19,15
2024-04-23,745348,0.3204,0.3136,0.2329,0.2679,0.0800,0.0751,0.2895,0.2966,16,21
2024-04-23,745516,,0.3503,,0.2241,,0.1023,,0.2826,,19
2024-04-23,745754,0.3315,0.3104,0.2227,0.2360,0.1078,0.1078,0.2768,0.2830,15,15
2024-04-23,745917,0.3159,0.3169,0.2398,0.2593,0.1036,0.0800,0.2923,0.3001,18,16
2024-04-23,746246,0.3316,0.3606,0.2114,0.2133,0.1023,0.0974,0.2725,0.2997,19,23
2024-04-23,746321,0.3603,0.2777,0.2494,0.2425,0.1150,0.0970,0.2994,0.2849,19,13
2024-04-23,746566,0.3225,0.3608,0.2494,0.2175,0.0944,0.1056,0.3113,0.2877,15,26
2024-04-23,746647,0.3109,0.3098,0.2114,0.2493,0.1023,0.0965,0.2894,0.2878,19,3
2024-04-23,746722,0.3235,0.2913,0.2461,0.2429,0.0800,0.0920,0.2956,0.2869,16,17
2024-04-23,746888,0.3172,0.3303,0.2270,0.2689,0.0908,0.1179,0.2667,0.2798,18,17
2024-04-23,747130,0.2993,0.3642,0.2257,0.1877,0.0822,0.1358,0.2936,0.2863,14,29
2024-04-24,744864,0.3324,0.2972,0.2330,0.2650,0.1055,0.0955,0.2774,0.2997,7,14
2024-04-24,745028,0.2816,0.3188,0.2785,0.3066,0.0955,0.0918,0.3130,0.3214,14,17
2024-04-24,745099,0.3397,0.3201,0.2451,0.2480,0.0759,0.0996,0.3041,0.3016,20,11
2024-04-24,745188,0.3093,0.3624,0.2319,0.2174,0.0964,0.0996,0.2834,0.2810,3,21
2024-04-24,745346,0.3259,,0.2317,,0.0799,,0.2703,,16,
2024-04-24,745513,0.3164,,0.2636,,0.0964,,0.3005,,3,
2024-04-24,745753,0.3170,0.2941,0.2287,0.2448,0.1048,0.1062,0.2834,0.3088,17,16
2024-04-24,745919,0.2808,0.2974,0.3027,0.2748,0.0906,0.0809,0.3010,0.2913,18,15
2024-04-24,746244,0.3036,0.3211,0.2348,0.2614,0.0809,0.0943,0.3008,0.3113,15,15
2024-04-24,746317,0.3192,0.3110,0.2777,0.2482,0.1055,0.1022,0.3001,0.2988,7,19
2024-04-24,746567,0.3280,,0.2451,,0.0884,,0.2808,,20,
2024-04-24,746649,0.3050,0.3232,0.2478,0.2391,0.0964,0.1228,0.2923,0.2853,3,22
2024-04-24,746725,0.2936,0.3069,0.2481,0.2668,0.0943,0.0920,0.2769,0.3174,15,6
2024-04-24,746889,0.3034,0.3057,0.2737,0.2636,0.1040,0.0964,0.2874,0.2984,8,3
2024-04-24,747132,,0.2862,,0.2658,,0.1010,,0.2967,,10
2024-04-25,744867,0.3117,0.2981,0.3221,0.2948,0.1073,0.1068,0.3220,0.2984,26,17
2024-04-25,745027,0.2763,0.3204,0.2654,0.2402,0.0798,0.1491,0.2836,0.2771,18,22
2024-04-25,745512,0.2884,0.3292,0.2797,0.2402,0.0976,0.1125,0.2916,0.2935,14,22
2024-04-25,745755,0.3340,0.3243,0.2402,0.2200,0.1003,0.0968,0.2802,0.2921,22,25
2024-04-25,745918,0.3259,0.3068,0.1988,0.2651,0.1217,0.0988,0.2615,0.2914,24,3
2024-04-25,746320,0.3465,0.3153,0.2556,0.2646,0.1262,0.0881,0.3098,0.3044,21,22
2024-04-25,746564,0.3321,0.3588,0.2379,0.1837,0.0943,0.1278,0.2924,0.2622,6,20
2024-04-25,746646,,0.3363,,0.2269,,0.1183,,0.2769,,18
2024-04-25,746724,0.3133,0.3119,0.2462,0.2309,0.1028,0.0915,0.2990,0.2812,20,8
2024-04-25,746887,0.3087,0.2992,0.2492,0.2627,0.0988,0.1097,0.2891,0.2800,3,15
2024-04-26,744949,0.3150,0.3129,0.2590,0.2682,0.1279,0.1016,0.2938,0.3048,20,21
2024-04-26,745025,0.3177,0.3272,0.2528,0.2340,0.0927,0.1029,0.2865,0.2927,18,20
2024-04-26,745269,0.2999,0.3169,0.2405,0.2623,0.1003,0.0915,0.3048,0.3041,22,19
2024-04-26,745347,0.3557,0.2930,0.2265,0.2682,0.0958,0.0769,0.2792,0.2996,5,21
2024-04-26,745424,0.3260,0.3773,0.2340,0.2144,0.0904,0.1329,0.2903,0.2979,20,32
2024-04-26,745835,0.3542,0.3112,0.2015,0.2896,0.1232,0.1230,0.2779,0.2950,23,15
2024-04-26,746000,0.3061,0.3517,0.2727,0.2064,0.1477,0.1016,0.2819,0.2739,16,21
2024-04-26,746078,0.3316,,0.2332,,0.0951,,0.2944,,16,
2024-04-26,746243,0.3491,0.3328,0.1965,0.2642,0.1029,0.1306,0.2707,0.2985,20,26
2024-04-26,746482,0.3075,0.2917,0.2042,0.2800,0.0939,0.1247,0.2944,0.2884,17,14
2024-04-26,746808,0.3029,0.3120,0.2405,0.2322,0.0760,0.0865,0.2846,0.2701,22,12
2024-04-26,746972,0.2987,0.2908,0.2565,0.2785,0.0853,0.0799,0.2901,0.2777,13,18
2024-04-26,747050,0.3339,0.3462,0.2061,0.2348,0.0957,0.0741,0.2680,0.2892,26,24
2024-04-26,747129,0.3246,0.3414,0.2177,0.2332,0.1189,0.0951,0.2997,0.2792,26,16
2024-04-27,744946,0.2762,0.2915,0.2585,0.2907,0.0782,0.1058,0.2989,0.2969,20,18
2024-04-27,745020,0.2977,0.3465,0.2960,0.2631,0.1157,0.1162,0.3057,0.3021,20,11
2024-04-27,745266,0.3095,0.3064,0.2647,0.2343,0.0992,0.1101,0.2940,0.3036,3,24
2024-04-27,745350,0.3053,0.3195,0.2335,0.2063,0.1032,0.0954,0.2935,0.2811,20,16
2024-04-27,745425,0.2974,0.2909,0.2491,0.2744,0.1045,0.1045,0.2904,0.3022,19,19
2024-04-27,745833,0.2978,0.3351,0.2668,0.2224,0.0893,0.1100,0.2873,0.2793,10,15
2024-04-27,745998,0.3074,0.3015,0.2553,0.2224,0.1142,0.0834,0.2861,0.2923,21,15
2024-04-27,746075,0.3092,0.3353,0.2747,0.2747,0.0919,0.1067,0.2900,0.3049,8,8
2024-04-27,746245,0.3286,0.2905,0.2238,0.2733,0.1171,0.0868,0.2866,0.3020,19,12
2024-04-27,746484,0.3146,0.3312,0.2426,0.2138,0.1072,0.1186,0.2890,0.2778,17,18
2024-04-27,746560,0.3270,0.3437,0.2296,0.2104,0.1202,0.0863,0.2797,0.2766,17,24
2024-04-27,746803,0.3152,0.3219,0.2853,0.2417,0.0994,0.1051,0.3116,0.2890,23,9
2024-04-27,746971,0.3361,0.3360,0.2375,0.2293,0.0947,0.0977,0.2773,0.2827,6,4
2024-04-27,747052,0.3179,0.3241,0.2194,0.2266,0.0954,0.1058,0.2919,0.2842,16,18
2024-04-27,747131,0.3217,0.3200,0.2585,0.2490,0.1032,0.1100,0.3009,0.2903,20,15
2024-04-28,744947,,0.3651,,0.2376,,0.1112,,0.2917,,23
2024-04-28,745022,0.2933,0.3466,0.2405,0.2370,0.0882,0.1042,0.2855,0.2904,22,19
2024-04-28,745265,0.3080,0.3000,0.2215,0.2561,0.1029,0.1069,0.2948,0.2855,20,17
2024-04-28,745349,0.3009,0.3288,0.2990,0.2497,0.0820,0.0992,0.3190,0.3076,16,23
2024-04-28,745428,,0.3154,,0.2529,,0.0927,,0.3162,,18
2024-04-28,745834,0.3114,0.3473,0.2617,0.2370,0.0992,0.1168,0.2940,0.2674,23,19
2024-04-28,746001,0.3090,0.3258,0.2465,0.2457,0.1154,0.0973,0.2887,0.2950,20,4
2024-04-28,746077,0.3175,0.3027,0.2188,0.2243,0.1016,0.1042,0.2787,0.2873,21,19
2024-04-28,746237,0.3140,0.3007,0.2590,0.2691,0.0779,0.0939,0.2965,0.3081,20,17
2024-04-28,746483,0.2862,0.2831,0.2302,0.2435,0.1069,0.0893,0.2786,0.2944,17,21
2024-04-28,746561,0.3219,0.3581,0.2347,0.2441,0.1079,0.1374,0.2776,0.2773,7,29
2024-04-28,746805,0.3259,0.3160,0.2738,0.2467,0.1112,0.0980,0.2842,0.2981,23,24
2024-04-28,746967,,0.3082,,0.2161,,0.1004,,0.2915,,22
2024-04-28,747045,0.3407,0.3114,0.2039,0.2496,0.1004,0.1079,0.2776,0.2977,22,7
2024-04-28,747125,0.3152,0.3393,0.2496,0.2265,0.0930,0.0958,0.2811,0.2836,7,5
2024-04-29,744945,,0.3292,,0.2560,,0.1248,,0.2968,,13
2024-04-29,745263,0.3575,0.2826,0.1923,0.2998,0.1316,0.1153,0.2921,0.3020,32,19
2024-04-29,745427,0.3101,0.3193,0.2670,0.2613,0.1016,0.0857,0.3259,0.2904,10,23
2024-04-29,745672,0.3442,0.3234,0.2372,0.2523,0.1098,0.1111,0.2874,0.2843,23,22
2024-04-29,745832,0.2996,0.3177,0.2528,0.2366,0.0926,0.0774,0.2931,0.2885,6,19
2024-04-29,745999,0.3207,0.3308,0.2279,0.2640,0.1111,0.1061,0.2879,0.3015,22,7
2024-04-29,746074,0.3038,0.3055,0.2586,0.2268,0.1014,0.0784,0.3027,0.2905,20,18
2024-04-29,746236,0.3252,0.3625,0.2401,0.2148,0.0867,0.1047,0.2914,0.3040,22,27
2024-04-29,746481,0.3005,0.3142,0.2524,0.2419,0.0912,0.1321,0.2819,0.2856,18,9
2024-04-29,746804,0.2873,0.2808,0.3037,0.3011,0.0784,0.0989,0.3067,0.2970,18,22
2024-04-29,747046,0.3081,0.3428,0.2431,0.2225,0.1125,0.1085,0.3059,0.2749,21,24
2024-04-29,747211,0.3082,0.3317,0.2011,0.2493,0.1168,0.1098,0.2837,0.2965,18,23
2024-04-30,744942,0.3058,0.3608,0.2780,0.2515,0.0837,0.1292,0.3089,0.3099,25,26
2024-04-30,745018,0.2907,0.3193,0.2953,0.3088,0.1014,0.0978,0.3049,0.3121,20,23
2024-04-30,745260,0.2853,0.2861,0.2826,0.2638,0.0974,0.0746,0.3086,0.2900,13,22
2024-04-30,745426,0.3116,0.3027,0.2342,0.2485,0.0861,0.1027,0.2843,0.2795,11,19
2024-04-30,745673,0.3430,0.3464,0.2399,0.2371,0.1060,0.1048,0.2934,0.2768,26,27
2024-04-30,745831,0.3051,0.3165,0.2453,0.2611,0.1014,0.0774,0.2705,0.2849,20,19
2024-04-30,745997,0.3216,0.3113,0.2482,0.2703,0.1062,0.1014,0.3072,0.2914,7,20
2024-04-30,746073,0.3766,0.3383,0.2025,0.2333,0.1099,0.1211,0.2780,0.2809,32,7
2024-04-30,746239,0.2932,0.3289,0.2611,0.2703,0.1027,0.1014,0.2780,0.3153,19,20
2024-04-30,746398,0.3285,0.3784,0.2371,0.2088,0.1162,0.1182,0.2858,0.2834,27,34
2024-04-30,746477,0.3854,0.3479,0.2050,0.2337,0.1060,0.0728,0.2863,0.2980,26,24
2024-04-30,746806,0.2990,0.3319,0.2822,0.1868,0.0926,0.1249,0.2964,0.2543,6,29
2024-04-30,746968,0.3195,0.3341,0.2694,0.2333,0.0728,0.1062,0.2984,0.2908,24,7
2024-04-30,747047,0.3156,0.3114,0.2230,0.2260,0.0922,0.0784,0.2913,0.2973,28,18
2024-04-30,747210,0.3288,,0.2448,,0.0988,,0.2848,,12,
2024-05-01,744939,0.2995,0.3125,0.2196,0.2538,0.0883,0.1066,0.3044,0.3035,20,25
2024-05-01,745023,0.3256,0.3427,0.2321,0.2250,0.1008,0.1387,0.3001,0.2750,20,27
2024-05-01,745261,0.3537,0.3199,0.2169,0.2509,0.0995,0.0983,0.2755,0.2959,21,22
2024-05-01,745423,0.3056,0.3899,0.2509,0.1977,0.0861,0.1320,0.2878,0.2963,22,39
2024-05-01,745670,0.3496,0.3241,0.2290,0.2063,0.0892,0.0896,0.2877,0.2703,8,30
2024-05-01,745829,0.2905,0.3143,0.2575,0.2765,0.0798,0.1290,0.2933,0.2947,16,18
2024-05-01,745996,0.3177,0.3529,0.2479,0.2185,0.0697,0.0949,0.2982,0.2757,27,25
2024-05-01,746072,0.3630,0.3294,0.1832,0.2549,0.1419,0.1087,0.2662,0.2929,25,5
2024-05-01,746238,0.3061,0.3223,0.2599,0.2761,0.0971,0.1243,0.3062,0.3042,23,29
2024-05-01,746399,0.3294,0.3139,0.2387,0.2546,0.1105,0.1169,0.2838,0.2882,22,9
2024-05-01,746478,0.3494,0.3363,0.1905,0.2046,0.1157,0.0872,0.2762,0.2741,27,21
2024-05-01,746800,0.3490,0.3107,0.1876,0.2180,0.0971,0.0798,0.2706,0.2647,23,16
2024-05-01,746966,,0.2798,,0.2753,,0.0739,,0.2825,,22
2024-05-01,747048,0.2985,0.3528,0.2787,0.2175,0.1489,0.0896,0.2906,0.2894,21,30
2024-05-01,747207,0.3094,0.3093,0.3210,0.2208,0.1018,0.0919,0.3201,0.2918,29,6
2024-05-02,745021,0.3148,0.3297,0.2630,0.2294,0.1074,0.1286,0.2902,0.2919,15,26
2024-05-02,745830,0.3361,0.3654,0.2356,0.2110,0.0853,0.1078,0.2678,0.2800,11,24
2024-05-02,746070,0.3112,0.3238,0.2655,0.2919,0.0961,0.0994,0.2940,0.3082,3,11
2024-05-02,746403,0.3350,0.3161,0.2192,0.2763,0.1228,0.1074,0.2968,0.2929,30,15
2024-05-02,746969,0.2972,0.3464,0.2526,0.2134,0.0704,0.1023,0.2955,0.2803,26,9
2024-05-02,747044,0.3201,,0.2556,,0.1065,,0.2909,,25,
2024-05-03,744868,0.3037,0.3425,0.2737,0.2057,0.0976,0.0891,0.2957,0.2719,23,31
2024-05-03,745101,0.3499,0.3091,0.2228,0.2874,0.1203,0.0942,0.2676,0.3190,24,26
2024-05-03,745187,,0.2924,,0.2800,,0.0825,,0.2928,,14
2024-05-03,745510,0.3378,0.3028,0.2037,0.2376,0.0817,0.0976,0.2692,0.2994,27,23
2024-05-03,745589,0.3065,0.3169,0.2369,0.2496,0.0899,0.0856,0.2913,0.2981,19,23
2024-05-03,745665,0.2907,0.3103,0.2405,0.2243,0.0988,0.0899,0.2979,0.2990,22,19
2024-05-03,745756,0.2794,0.3063,0.2950,0.2466,0.1182,0.1203,0.2991,0.2898,17,24
2024-05-03,745914,0.3018,0.3174,0.2084,0.2283,0.0953,0.1110,0.2904,0.2869,25,22
2024-05-03,746152,0.3167,0.3030,0.2590,0.2496,0.1138,0.1217,0.2994,0.2882,20,23
2024-05-03,746318,0.3365,0.3145,0.2800,0.2405,0.1095,0.1232,0.3137,0.2895,14,22
2024-05-03,746402,0.2950,0.3497,0.2611,0.2161,0.1046,0.1110,0.3201,0.2799,27,22
2024-05-03,746645,0.3035,0.3141,0.2656,0.2617,0.1167,0.0976,0.2958,0.3053,18,23
2024-05-03,746721,0.3128,0.2872,0.2311,0.2858,0.1000,0.1097,0.2879,0.2965,21,23
2024-05-03,746890,0.3047,0.3103,0.2283,0.2230,0.0988,0.1076,0.2964,0.2759,22,6
2024-05-03,747208,0.3035,0.2962,0.2705,0.2836,0.0965,0.0925,0.3055,0.2981,24,6
2024-05-04,744862,0.3724,0.3008,0.2402,0.2579,0.1054,0.0960,0.3002,0.2992,26,24
2024-05-04,745100,,0.3190,,0.2835,,0.1041,,0.2911,,27
2024-05-04,745183,0.3065,0.3025,0.2546,0.2635,0.0906,0.0937,0.2933,0.2965,29,26
2024-05-04,745511,0.3482,0.3040,0.2304,0.2868,0.1283,0.0894,0.2723,0.3185,34,19
2024-05-04,745583,0.3181,0.2898,0.2375,0.2489,0.0927,0.0971,0.2995,0.2892,27,23
2024-05-04,745666,0.3062,0.3356,0.2180,0.2195,0.0748,0.0948,0.2829,0.2781,21,25
2024-05-04,745750,0.3398,0.3376,0.1983,0.2286,0.1079,0.1054,0.2774,0.3013,24,26
2024-05-04,745911,0.3110,0.3077,0.2486,0.2610,0.0962,0.0730,0.2935,0.2949,3,23
2024-05-04,746155,0.3381,0.2744,0.2125,0.2610,0.1023,0.0730,0.2685,0.2992,9,23
2024-05-04,746311,0.3434,0.3091,0.2398,0.2248,0.0983,0.0971,0.2918,0.2791,22,23
2024-05-04,746394,0.2881,0.3221,0.2708,0.2206,0.1008,0.0994,0.2903,0.2776,20,11
2024-05-04,746644,0.2906,0.3257,0.2833,0.2453,0.0883,0.0981,0.3095,0.2837,20,12
2024-05-04,746720,,0.3095,,0.2321,,0.0793,,0.2882,,29
2024-05-04,746884,0.3493,0.3155,0.2303,0.2347,0.0891,0.0854,0.2963,0.2890,8,11
2024-05-04,747209,0.3081,0.3096,0.2610,0.2341,0.0851,0.0960,0.3154,0.2927,23,24
2024-05-05,744861,,0.2790,,0.3083,,0.0980,,0.3107,,23
2024-05-05,745103,0.3060,0.3162,0.2511,0.2394,0.0749,0.1063,0.2964,0.2919,22,26
2024-05-05,745185,0.2718,,0.3011,,0.0957,,0.2900,,25,
2024-05-05,745504,0.3744,0.3478,0.1957,0.2482,0.1067,0.1050,0.2810,0.2966,35,27
2024-05-05,745587,0.3271,0.3196,0.2510,0.2280,0.0793,0.0959,0.2883,0.2907,30,4
2024-05-05,745667,0.3616,0.3208,0.2052,0.2454,0.1071,0.1266,0.2783,0.2834,16,28
2024-05-05,745751,0.2838,0.3028,0.2278,0.2373,0.0830,0.0894,0.2890,0.2965,26,31
2024-05-05,745913,0.3220,0.3007,0.2227,0.2842,0.1020,0.0740,0.2885,0.2958,10,23
2024-05-05,746153,0.3487,0.3256,0.1957,0.2120,0.1278,0.1221,0.2897,0.2827,35,23
2024-05-05,746314,0.3128,,0.2908,,0.0925,,0.3130,,28,
2024-05-05,746395,0.2775,0.3640,0.3121,0.2059,0.1114,0.1114,0.3077,0.2780,22,40
2024-05-05,746643,0.3807,0.3180,0.1999,0.2399,0.1198,0.1126,0.2957,0.2895,33,30
2024-05-05,746719,0.3144,0.3278,0.2172,0.2648,0.0881,0.0965,0.2960,0.3206,21,14
2024-05-05,746883,0.3000,0.3114,0.2722,0.2278,0.0980,0.0946,0.2968,0.2663,23,26
2024-05-05,747206,0.3269,0.3280,0.2712,0.2183,0.0820,0.1071,0.2948,0.2710,27,16
2024-05-06,745098,,0.3277,,0.2322,,0.1141,,0.3079,,12
2024-05-06,745182,0.3154,0.3716,0.2526,0.2103,0.0880,0.1035,0.2805,0.2924,22,29
2024-05-06,745509,0.3299,0.3426,0.2672,0.2386,0.1084,0.1232,0.3095,0.2934,25,31
2024-05-06,745585,,0.2977,,0.2809,,0.0933,,0.3120,,28
2024-05-06,745669,0.3359,0.3447,0.2302,0.2469,0.1357,0.1110,0.2755,0.2826,30,32
2024-05-06,745912,0.2958,0.2920,0.2758,0.2712,0.0723,0.0901,0.2932,0.2949,26,9
2024-05-06,746149,0.3231,,0.2531,,0.1173,,0.2885,,10,
2024-05-06,746313,0.3379,0.2976,0.2599,0.2695,0.1419,0.0820,0.2984,0.3063,12,28
2024-05-06,746639,0.3338,0.3204,0.2611,0.2555,0.0714,0.1084,0.3154,0.2858,27,25
2024-05-06,746886,0.2973,0.3118,0.2526,0.2612,0.1002,0.1127,0.2844,0.2875,22,4
2024-05-07,744859,0.3441,0.3130,0.2422,0.2382,0.0876,0.0992,0.2989,0.2956,34,23
2024-05-07,745095,0.3210,0.3160,0.2040,0.2530,0.1221,0.0692,0.2637,0.3049,32,30
2024-05-07,745186,0.3033,0.3409,0.2743,0.1843,0.1353,0.1124,0.2856,0.2775,23,31
2024-05-07,745508,0.3145,0.3435,0.2986,0.2221,0.1315,0.0877,0.3126,0.2898,33,11
2024-05-07,745586,0.3641,0.3407,0.2446,0.2299,0.1262,0.0841,0.3080,0.2894,29,26
2024-05-07,745668,,0.3169,,0.2018,,0.0885,,0.2716,,33
2024-05-07,745752,0.3014,0.2947,0.2434,0.2711,0.1127,0.1456,0.2851,0.2946,13,24
2024-05-07,745915,0.3159,0.3499,0.2732,0.1792,0.1176,0.0935,0.2943,0.2693,27,28
2024-05-07,746147,0.3203,0.3095,0.3077,0.3094,0.1112,0.1100,0.3163,0.3108,14,33
2024-05-07,746315,0.3515,0.3013,0.2221,0.2235,0.0925,0.0861,0.2768,0.3031,29,24
2024-05-07,746559,0.3032,0.3520,0.2475,0.2019,0.1003,0.1390,0.2890,0.2767,32,28
2024-05-07,746638,0.3272,0.3385,0.2116,0.2233,0.0861,0.1208,0.2816,0.2968,24,33
2024-05-07,746718,0.3083,0.3380,0.2531,0.1947,0.0957,0.1386,0.3070,0.2605,26,21
2024-05-07,746885,0.3354,0.2853,0.2503,0.2629,0.0877,0.0789,0.2856,0.2954,11,19
2024-05-07,747126,0.2759,0.2763,0.2880,0.3087,0.0724,0.0939,0.2877,0.3177,26,17
2024-05-08,744858,0.3213,0.3059,0.2371,0.2647,0.1253,0.1061,0.3040,0.2881,6,18
2024-05-08,745097,0.3036,0.3026,0.2206,0.2994,0.0909,0.0929,0.2648,0.3266,20,29
2024-05-08,745184,0.3114,,0.2517,,0.0846,,0.2816,,26,
2024-05-08,745507,0.2968,0.3291,0.2640,0.2346,0.1131,0.0940,0.2982,0.2947,22,28
2024-05-08,745584,0.3064,0.3135,0.2657,0.2373,0.1154,0.0836,0.2997,0.2984,29,27
2024-05-08,745659,0.3162,,0.2561,,0.1119,,0.2956,,5,
2024-05-08,745664,0.3381,0.3050,0.2682,0.2396,0.1074,0.0887,0.3088,0.3044,17,22
2024-05-08,745749,0.3096,0.3153,0.2647,0.2687,0.1061,0.1054,0.2858,0.2977,18,28
2024-05-08,745906,0.2875,0.3198,0.2739,0.2258,0.1030,0.1066,0.3191,0.2960,30,27
2024-05-08,746151,0.2900,0.3218,0.2401,0.2373,0.1078,0.1181,0.2906,0.2836,26,27
2024-05-08,746312,0.3121,0.3067,0.2168,0.2547,0.0962,0.1209,0.2959,0.2916,26,25
2024-05-08,746562,0.3254,0.3146,0.2339,0.2413,0.0985,0.1054,0.2853,0.2874,24,9
2024-05-08,746640,0.2887,0.3064,0.2920,0.2634,0.1268,0.0962,0.3025,0.2940,21,26
2024-05-08,746717,0.2967,0.3174,0.2268,0.2603,0.0909,0.0951,0.2863,0.2959,9,27
2024-05-08,746879,0.2978,0.3101,0.2801,0.2093,0.0940,0.1182,0.3029,0.2708,28,10
2024-05-08,747127,0.3126,0.3413,0.2336,0.2339,0.0936,0.0985,0.2880,0.2871,7,24
2024-05-09,745748,0.3442,0.3118,0.2142,0.2345,0.1170,0.1157,0.2867,0.2866,27,28
2024-05-09,745910,0.2856,0.3012,0.2663,0.2431,0.1080,0.0694,0.2853,0.2878,25,29
2024-05-09,745995,0.2923,0.3624,0.2679,0.2320,0.0802,0.1339,0.2924,0.2824,17,16
2024-05-09,746241,0.2954,0.2874,0.2345,0.2780,0.0929,0.0962,0.2813,0.3041,28,25
2024-05-09,746563,0.3398,0.3361,0.2172,0.2070,0.1177,0.0797,0.2834,0.2701,35,30
2024-05-09,746715,0.2905,0.2920,0.2990,0.2799,0.0895,0.1157,0.3070,0.2963,9,28
2024-05-09,746802,0.3137,0.3061,0.2751,0.2408,0.0957,0.0976,0.2923,0.2874,15,34
2024-05-10,744940,0.2931,0.3170,0.2859,0.2596,0.0716,0.1053,0.3007,0.2920,26,27
2024-05-10,745094,0.3458,,0.2372,,0.1116,,0.3090,,31,
2024-05-10,745264,0.3300,,0.2226,,0.0927,,0.2752,,28,
2024-05-10,745340,0.3078,0.3281,0.2403,0.2536,0.0761,0.0770,0.3015,0.2872,34,33
2024-05-10,745421,0.2704,0.3184,0.2510,0.2510,0.0716,0.0832,0.2967,0.3106,26,26
2024-05-10,745506,0.3200,0.3000,0.2287,0.2998,0.0906,0.0873,0.2631,0.3283,30,22
2024-05-10,745827,0.3193,0.3413,0.2451,0.2112,0.1090,0.1154,0.2997,0.2680,24,28
2024-05-10,745993,0.3051,,0.2564,,0.0995,,0.2945,,32,
2024-05-10,746071,0.2980,0.3066,0.2596,0.2069,0.1053,0.0842,0.2959,0.2774,27,25
2024-05-10,746240,0.3042,0.3726,0.2511,0.1916,0.0995,0.1150,0.2951,0.2936,22,37
2024-05-10,746479,0.3288,0.3426,0.2212,0.1843,0.1221,0.1018,0.2826,0.2729,15,30
2024-05-10,746553,0.3077,0.3410,0.2890,0.2225,0.0887,0.1253,0.3164,0.2752,32,37
2024-05-10,746801,0.3163,0.2655,0.2429,0.3135,0.1092,0.0927,0.2904,0.2958,33,28
2024-05-10,746964,0.3417,0.2990,0.1957,0.2201,0.0859,0.1029,0.2694,0.2945,35,29
2024-05-10,747043,0.3214,0.3112,0.2399,0.2304,0.0906,0.0960,0.2869,0.2901,30,25
2024-05-11,744943,0.2799,0.3805,0.3005,0.2268,0.0848,0.1221,0.2997,0.2987,12,31
2024-05-11,745096,0.2935,0.3199,0.2515,0.2896,0.0863,0.0990,0.3011,0.3014,34,32
2024-05-11,745262,,0.2886,,0.2981,,0.1175,,0.3019,,26
2024-05-11,745344,0.3266,0.3085,0.2705,0.2641,0.0888,0.0970,0.3250,0.2897,20,3
2024-05-11,745422,0.3201,0.3357,0.2257,0.2699,0.1277,0.0853,0.2780,0.2894,27,35
2024-05-11,745505,0.3156,,0.2594,,0.1045,,0.2892,,8,
2024-05-11,745828,0.3654,0.3308,0.1864,0.2406,0.1411,0.0940,0.2852,0.2895,40,5
2024-05-11,745994,0.3710,0.2996,0.2173,0.2800,0.1169,0.1149,0.2983,0.2936,35,28
2024-05-11,746069,0.3396,0.3099,0.2412,0.2421,0.0885,0.1053,0.2981,0.2913,9,17
2024-05-11,746232,0.2966,0.3400,0.2787,0.2656,0.0881,0.1023,0.3104,0.3070,32,29
2024-05-11,746480,0.2887,0.2989,0.2789,0.2293,0.0961,0.0790,0.3181,0.2907,14,30
2024-05-11,746554,0.3282,0.3721,0.2327,0.1902,0.1302,0.1031,0.2787,0.2797,33,38
2024-05-11,746797,0.3251,0.3291,0.2768,0.2252,0.1023,0.1247,0.2875,0.2838,29,5
2024-05-11,746963,0.3075,0.3202,0.2434,0.2279,0.0979,0.0974,0.2978,0.2929,33,13
2024-05-11,747041,0.3168,0.3053,0.2359,0.2482,0.1026,0.0970,0.2715,0.2914,19,3
2024-05-12,744941,0.3524,0.3138,0.1717,0.2630,0.0888,0.1207,0.2662,0.2861,31,7
2024-05-12,745092,0.3166,0.3271,0.2571,0.2450,0.1373,0.1064,0.2887,0.3099,28,16
2024-05-12,745255,0.3398,0.2884,0.2461,0.2766,0.1051,0.0684,0.2789,0.2927,36,29
2024-05-12,745345,0.3307,0.2954,0.1979,0.2461,0.1320,0.0946,0.2649,0.2864,24,36
2024-05-12,745419,0.3219,0.2916,0.2215,0.2514,0.0922,0.0940,0.2827,0.2838,6,26
2024-05-12,745499,0.3042,0.3438,0.2637,0.2513,0.0986,0.1009,0.2972,0.3018,22,30
